County,CD #,CD Pop. in County,% of County in CD
Androscoggin,2,107702,1
Aroostook,2,71870,1
Cumberland,1,281674,1
Franklin,2,30768,1
Hancock,2,54418,1
Kennebec,1,75889,0.621
Kennebec,2,46262,0.379
Knox,1,39736,1
Lincoln,1,34457,1
Oxford,2,57833,1
Penobscot,2,153923,1
Piscataquis,2,17535,1
Sagadahoc,1,35293,1
Somerset,2,52228,1
Waldo,2,38786,1
Washington,2,32856,1
York,1,197131,1
